LINE_UNIQUE_ID,population,family_baseline_mate_selection,modelA_individual_prediction,within_family_deviation,final_predicted_yield_advantage,predicted_lower_68pct,predicted_upper_68pct,predicted_lower_95pct,predicted_upper_95pct,confidence_tier,rank,percentile
C2.383.99,C2.383,9.405281066894531,10.456153,3.2171168,12.622398,1.6033983,23.6414,-8.974842,34.21964,Medium,26,99.70712277413308
C2.442.151,C2.442,3.5493998527526855,11.312304,9.06918,12.61858,1.5995798,23.63758,-8.978661,34.21582,Low,27,99.6954076850984
C2.417.64,C2.417,6.738133907318115,14.560904,5.818634,12.556768,1.5377684,23.575768,-9.040472,34.154007,High,28,99.68369259606374
C2.414.82,C2.414,7.5399041175842285,11.0638485,4.95611,12.496014,1.4770136,23.515015,-9.101227,34.093254,Medium,29,99.67197750702906
C2.383.55,C2.383,9.405281066894531,10.31443,3.0753942,12.480675,1.4616747,23.499676,-9.116566,34.077915,Medium,30,99.66026241799437
C2.381.39,C2.381,7.441067218780518,11.587242,5.0311985,12.472265,1.4532652,23.491264,-9.124975,34.069504,Medium,31,99.64854732895971
C2.383.8,C2.383,9.405281066894531,10.29284,3.053804,12.459085,1.4400854,23.478085,-9.138155,34.056328,Medium,32,99.63683223992503
C2.414.30,C2.414,7.5399041175842285,11.003736,4.895997,12.435902,1.4169016,23.454903,-9.161339,34.033142,Medium,33,99.62511715089035
C2.442.157,C2.442,3.5493998527526855,11.115113,8.871988,12.421389,1.4023886,23.440388,-9.175852,34.01863,Low,34,99.61340206185567
C2.414.71,C2.414,7.5399041175842285,10.895518,4.78778,12.327684,1.3086843,23.346684,-9.269556,33.924927,Medium,35,99.60168697282099
C2.383.36,C2.383,9.405281066894531,10.148892,2.9098563,12.315138,1.2961378,23.334137,-9.282103,33.912376,Medium,36,99.58997188378632
C2.402.120,C2.402,4.833273887634277,12.908021,7.432966,12.26624,1.2472401,23.28524,-9.331,33.86348,Medium,37,99.57825679475164
C2.375.22,C2.375,8.94507884979248,11.263975,3.2407742,12.185853,1.166853,23.204853,-9.411387,33.783092,Medium,38,99.56654170571696
C2.435.83,C2.435,6.661384105682373,10.902802,5.5092487,12.170633,1.1516333,23.189632,-9.426607,33.767876,Medium,39,99.55482661668229
C2.383.139,C2.383,9.405281066894531,9.998334,2.7592978,12.164579,1.1455793,23.183578,-9.432661,33.761818,Medium,40,99.54311152764761
C2.375.6,C2.375,8.94507884979248,11.227954,3.204753,12.149832,1.1308317,23.16883,-9.447409,33.74707,Medium,41,99.53139643861293
C2.388.27,C2.388,5.4138007164001465,12.085998,6.730238,12.144039,1.1250391,23.16304,-9.453201,33.74128,Medium,42,99.51968134957826
C2.414.66,C2.414,7.5399041175842285,10.676967,4.569228,12.109133,1.0901327,23.128132,-9.488108,33.706375,Medium,43,99.50796626054358
C2.375.79,C2.375,8.94507884979248,11.137111,3.1139097,12.058989,1.0399885,23.077988,-9.538252,33.656227,Medium,44,99.4962511715089
C2.383.18,C2.383,9.405281066894531,9.883984,2.6449475,12.050228,1.0312281,23.06923,-9.547012,33.64747,Medium,45,99.48453608247422
C2.414.77,C2.414,7.5399041175842285,10.551719,4.44398,11.983885,0.96488476,23.002884,-9.613356,33.581123,Medium,46,99.47282099343954
C2.406.70,C2.406,7.689812660217285,8.586124,4.2786717,11.968485,0.9494848,22.987484,-9.628756,33.565727,High,47,99.46110590440487
C2.375.24,C2.375,8.94507884979248,11.031826,3.008625,11.953704,0.9347038,22.972704,-9.643537,33.550945,Medium,48,99.4493908153702
C2.375.66,C2.375,8.94507884979248,11.029714,3.0065126,11.9515915,0.93259144,22.970592,-9.645649,33.548832,Medium,49,99.43767572633551
C2.375.42,C2.375,8.94507884979248,11.022243,2.9990416,11.94412,0.92512035,22.96312,-9.65312,33.54136,Medium,50,99.42596063730085
C2.411.31,C2.411,7.27031946182251,11.732545,4.6728544,11.943174,0.9241743,22.962173,-9.654066,33.540413,Medium,51,99.41424554826617
C2.417.140,C2.417,6.738133907318115,13.932488,5.190219,11.928352,0.9093523,22.947353,-9.668888,33.525593,High,52,99.40253045923149
C2.400.14,C2.400,5.377401351928711,13.842984,6.532916,11.910317,0.89131737,22.929317,-9.686923,33.507557,Medium,53,99.39081537019682
C2.375.153,C2.375,8.94507884979248,10.97807,2.9548693,11.899948,0.88094807,22.91895,-9.697292,33.49719,Medium,54,99.37910028116214
C2.414.62,C2.414,7.5399041175842285,10.460697,4.3529587,11.892862,0.87386227,22.911861,-9.704378,33.490105,Medium,55,99.36738519212746
C2.411.9,C2.411,7.27031946182251,11.676962,4.6172714,11.88759,0.86859035,22.90659,-9.70965,33.484833,Medium,56,99.35567010309279
C2.388.47,C2.388,5.4138007164001465,11.811466,6.4557066,11.869507,0.8505068,22.888508,-9.727734,33.466747,Medium,57,99.34395501405811
C2.383.98,C2.383,9.405281066894531,9.683197,2.444161,11.849442,0.8304415,22.868443,-9.747799,33.446682,Medium,58,99.33223992502343
C2.400.76,C2.400,5.377401351928711,13.77065,6.460582,11.837983,0.8189831,22.856983,-9.759257,33.435223,Medium,59,99.32052483598875
C2.383.73,C2.383,9.405281066894531,9.657073,2.418037,11.8233185,0.8043184,22.84232,-9.773922,33.42056,Medium,60,99.30880974695407
C2.435.54,C2.435,6.661384105682373,10.544738,5.151184,11.812569,0.7935686,22.83157,-9.784672,33.40981,Medium,61,99.2970946579194
C2.435.151,C2.435,6.661384105682373,10.529184,5.1356306,11.797014,0.7780142,22.816013,-9.800226,33.394257,Medium,62,99.28537956888472
C2.424.22,C2.424,7.260382175445557,9.89755,4.5134506,11.773832,0.75483227,22.792831,-9.823408,33.37107,High,63,99.27366447985004
C2.383.82,C2.383,9.405281066894531,9.599824,2.3607879,11.766069,0.74706936,22.785069,-9.831171,33.36331,Medium,64,99.26194939081537
C2.406.81,C2.406,7.689812660217285,8.360589,4.0531363,11.742949,0.7239485,22.761948,-9.854292,33.340187,High,65,99.2502343017807
C2.411.50,C2.411,7.27031946182251,11.531939,4.472248,11.742567,0.723567,22.761566,-9.854673,33.339806,Medium,66,99.23851921274601
C2.383.117,C2.383,9.405281066894531,9.543458,2.304422,11.709703,0.6907034,22.728703,-9.887537,33.306946,Medium,67,99.22680412371135
C2.435.81,C2.435,6.661384105682373,10.4301405,5.0365868,11.697971,0.6789713,22.716972,-9.899269,33.29521,Medium,68,99.21508903467667
C2.400.83,C2.400,5.377401351928711,13.580802,6.270734,11.648135,0.62913513,22.667135,-9.949105,33.245377,Medium,69,99.20337394564199
C2.383.71,C2.383,9.405281066894531,9.44771,2.208674,11.613955,0.5949545,22.632954,-9.983286,33.211197,Medium,70,99.19165885660732
C2.383.22,C2.383,9.405281066894531,9.411695,2.1726584,11.57794,0.55893993,22.59694,-10.0193,33.17518,Medium,71,99.17994376757264
C2.375.109,C2.375,8.94507884979248,10.632274,2.6090727,11.554152,0.5351515,22.57315,-10.043089,33.15139,Medium,72,99.16822867853796
C2.368.110,C2.368,3.809011936187744,12.150005,7.730056,11.539068,0.52006817,22.558067,-10.058172,33.136307,Low,73,99.15651358950328
C2.435.103,C2.435,6.661384105682373,10.267455,4.8739014,11.535286,0.5162859,22.554287,-10.0619545,33.132526,Medium,74,99.1447985004686
C2.388.51,C2.388,5.4138007164001465,11.47165,6.1158905,11.529692,0.51069164,22.54869,-10.067549,33.12693,Medium,75,99.13308341143393
C2.381.50,C2.381,7.441067218780518,10.6404,4.0843563,11.525423,0.506423,22.544422,-10.071817,33.122665,Medium,76,99.12136832239925
C2.435.38,C2.435,6.661384105682373,10.243236,4.849682,11.511066,0.49206638,22.530067,-10.086174,33.108307,Medium,77,99.10965323336457
C2.435.7,C2.435,6.661384105682373,10.241411,4.8478575,11.509241,0.49024105,22.52824,-10.087999,33.106483,Medium,78,99.0979381443299
C2.383.102,C2.383,9.405281066894531,9.332034,2.092998,11.49828,0.47927952,22.51728,-10.098961,33.09552,Medium,79,99.08622305529522
C2.381.22,C2.381,7.441067218780518,10.612472,4.056428,11.497496,0.4784956,22.516495,-10.099745,33.094734,Medium,80,99.07450796626054
C2.375.80,C2.375,8.94507884979248,10.568889,2.5456877,11.490767,0.47176647,22.509766,-10.106474,33.088005,Medium,81,99.06279287722587
C2.414.44,C2.414,7.5399041175842285,10.050314,3.9425755,11.482479,0.46347904,22.50148,-10.114761,33.07972,Medium,82,99.0510777881912
C2.383.89,C2.383,9.405281066894531,9.310831,2.071795,11.477076,0.45807552,22.496075,-10.120165,33.074318,Medium,83,99.03936269915651
C2.375.145,C2.375,8.94507884979248,10.553481,2.53028,11.475359,0.4563589,22.494358,-10.1218815,33.0726,Medium,84,99.02764761012183
C2.383.114,C2.383,9.405281066894531,9.30541,2.0663743,11.471655,0.45265484,22.490654,-10.125586,33.068893,Medium,85,99.01593252108715
C2.417.66,C2.417,6.738133907318115,13.466493,4.724223,11.462357,0.4433565,22.481358,-10.134884,33.059597,High,86,99.00421743205249
C2.375.172,C2.375,8.94507884979248,10.540273,2.5170717,11.462151,0.44315052,22.481152,-10.13509,33.05939,Medium,87,98.9925023430178
C2.414.70,C2.414,7.5399041175842285,10.02458,3.9168415,11.456745,0.4377451,22.475746,-10.140495,33.053986,Medium,88,98.98078725398312
C2.406.84,C2.406,7.689812660217285,8.015424,3.707971,11.397783,0.37878323,22.416782,-10.199457,32.995026,High,89,98.96907216494846
C2.374.27,C2.374,4.321001052856445,12.715432,7.070647,11.391647,0.3726473,22.410648,-10.205593,32.988888,Medium,90,98.95735707591378
C2.375.174,C2.375,8.94507884979248,10.46078,2.4375792,11.382658,0.36365795,22.401657,-10.214582,32.979897,Medium,91,98.9456419868791
C2.381.24,C2.381,7.441067218780518,10.479099,3.9230556,11.364122,0.34512234,22.383121,-10.233118,32.961365,Medium,92,98.93392689784443
C2.383.90,C2.383,9.405281066894531,9.181337,1.9423013,11.347582,0.3285818,22.366581,-10.249659,32.944824,Medium,93,98.92221180880975
C2.445.85,C2.445,6.510449409484863,9.737416,4.8325796,11.343029,0.32402897,22.36203,-10.254211,32.94027,Medium,94,98.91049671977507
C2.364.29,C2.364,3.370457172393799,12.770044,7.9611406,11.331598,0.31259823,22.350597,-10.265642,32.92884,High,95,98.8987816307404
C2.375.71,C2.375,8.94507884979248,10.407826,2.3846254,11.329704,0.31070423,22.348705,-10.267536,32.926945,Medium,96,98.88706654170572
C2.381.43,C2.381,7.441067218780518,10.421033,3.8649893,11.306057,0.28705692,22.325058,-10.291183,32.903297,Medium,97,98.87535145267104
C2.383.145,C2.383,9.405281066894531,9.139232,1.9001956,11.305477,0.2864771,22.324478,-10.291763,32.902718,Medium,98,98.86363636363636
C2.435.138,C2.435,6.661384105682373,10.034276,4.6407223,11.302107,0.2831068,22.321106,-10.295134,32.899345,Medium,99,98.85192127460168
C2.373.22,C2.373,6.425167083740234,11.72218,4.874039,11.299206,0.28020573,22.318207,-10.298035,32.896446,High,100,98.84020618556701
C2.424.53,C2.424,7.260382175445557,9.419378,4.0352793,11.295662,0.27666187,22.314663,-10.3015785,32.892902,High,101,98.82849109653233
C2.406.62,C2.406,7.689812660217285,7.894725,3.5872722,11.277084,0.2580843,22.296085,-10.320156,32.874325,High,102,98.81677600749765
C2.383.37,C2.383,9.405281066894531,9.091444,1.8524079,11.2576885,0.23868847,22.276688,-10.339552,32.854927,Medium,103,98.80506091846298
C2.406.40,C2.406,7.689812660217285,7.8718996,3.564447,11.254259,0.23525906,22.273258,-10.342981,32.8515,High,104,98.7933458294283
C2.424.85,C2.424,7.260382175445557,9.37003,3.9859314,11.246313,0.22731304,22.265312,-10.350927,32.84355,High,105,98.78163074039362
C2.381.59,C2.381,7.441067218780518,10.35768,3.8016367,11.242704,0.22370434,22.261703,-10.354536,32.839943,Medium,106,98.76991565135896
C2.442.165,C2.442,3.5493998527526855,9.92123,7.678106,11.227506,0.20850563,22.246506,-10.369735,32.824745,Low,107,98.75820056232428
C2.435.82,C2.435,6.661384105682373,9.956311,4.5627575,11.224142,0.20514202,22.243141,-10.373098,32.82138,Medium,108,98.7464854732896
C2.383.12,C2.383,9.405281066894531,9.033012,1.7939763,11.199257,0.18025684,22.218258,-10.397984,32.796497,Medium,109,98.73477038425492
C2.411.147,C2.411,7.27031946182251,10.982453,3.9227629,11.193083,0.17408276,22.212082,-10.404158,32.79032,Medium,110,98.72305529522023
C2.383.83,C2.383,9.405281066894531,9.019511,1.7804751,11.185757,0.16675663,22.204758,-10.411484,32.782997,Medium,111,98.71134020618557
C2.406.54,C2.406,7.689812660217285,7.774102,3.4666495,11.156462,0.13746166,22.17546,-10.440779,32.7537,High,112,98.69962511715089
C2.417.53,C2.417,6.738133907318115,13.156358,4.4140882,11.152222,0.13322163,22.171223,-10.445019,32.749462,High,113,98.6879100281162
C2.375.114,C2.375,8.94507884979248,10.218891,2.1956902,11.140769,0.12176895,22.15977,-10.456471,32.73801,Medium,114,98.67619493908154
C2.435.10,C2.435,6.661384105682373,9.867152,4.4735985,11.134983,0.11598301,22.153984,-10.462257,32.732224,Medium,115,98.66447985004686
C2.414.35,C2.414,7.5399041175842285,9.695257,3.5875187,11.127422,0.10842228,22.146423,-10.469818,32.724663,Medium,116,98.65276476101218
C2.435.94,C2.435,6.661384105682373,9.837684,4.44413,11.105515,0.08651447,22.124516,-10.491726,32.702755,Medium,117,98.64104967197751
C2.414.1,C2.414,7.5399041175842285,9.655934,3.5481958,11.0881,0.06910038,22.107101,-10.50914,32.68534,Medium,118,98.62933458294283
C2.383.47,C2.383,9.405281066894531,8.916219,1.6771827,11.082464,0.063464165,22.101463,-10.514776,32.679703,Medium,119,98.61761949390815
C2.375.141,C2.375,8.94507884979248,10.156773,2.1335716,11.07865,0.05965042,22.09765,-10.51859,32.67589,Medium,120,98.60590440487348
C2.411.23,C2.411,7.27031946182251,10.856992,3.7973013,11.067621,0.048621178,22.08662,-10.529619,32.664864,Medium,121,98.5941893158388
C2.383.132,C2.383,9.405281066894531,8.889923,1.650887,11.056168,0.03716755,22.075169,-10.541073,32.653408,Medium,122,98.58247422680412
C2.383.13,C2.383,9.405281066894531,8.876707,1.637671,11.042952,0.02395153,22.06195,-10.554289,32.64019,Medium,123,98.57075913776944
C2.435.56,C2.435,6.661384105682373,9.773417,4.3798637,11.041248,0.022248268,22.06025,-10.555992,32.63849,Medium,124,98.55904404873476
C2.417.78,C2.417,6.738133907318115,13.034173,4.2919035,11.030037,0.011036873,22.049038,-10.5672035,32.627277,High,125,98.5473289597001
C2.375.157,C2.375,8.94507884979248,10.106536,2.083335,11.028414,0.009413719,22.047413,-10.568827,32.625656,Medium,126,98.53561387066541
C2.375.53,C2.375,8.94507884979248,10.075502,2.0523014,10.99738,-0.021619797,22.01638,-10.59986,32.59462,Medium,127,98.52389878163073
C2.376.154,C2.376,3.5843071937561035,10.2180195,7.4052677,10.989574,-0.029425621,22.008575,-10.607666,32.586815,Low,128,98.51218369259607
C2.383.84,C2.383,9.405281066894531,8.810882,1.5718455,10.977127,-0.04187298,21.996128,-10.620113,32.574368,Medium,129,98.50046860356139
C2.383.96,C2.383,9.405281066894531,8.790717,1.551681,10.956963,-0.062037468,21.975964,-10.640278,32.554203,Medium,130,98.4887535145267
C2.414.5,C2.414,7.5399041175842285,9.518243,3.4105043,10.950409,-0.06859112,21.96941,-10.6468315,32.54765,Medium,131,98.47703842549204
C2.375.52,C2.375,8.94507884979248,10.020855,1.997654,10.942733,-0.07626724,21.961733,-10.654508,32.539974,Medium,132,98.46532333645736
C2.383.115,C2.383,9.405281066894531,8.753217,1.5141807,10.919462,-0.09953785,21.938461,-10.677778,32.5167,Medium,133,98.4536082474227
C2.435.19,C2.435,6.661384105682373,9.648623,4.2550697,10.916454,-0.10254574,21.935455,-10.680786,32.513695,Medium,134,98.44189315838801
C2.413.29,C2.413,3.312516212463379,11.684971,7.5698543,10.88237,-0.13663006,21.901371,-10.71487,32.47961,Low,135,98.43017806935333
C2.424.135,C2.424,7.260382175445557,8.962622,3.5785227,10.838905,-0.18009472,21.857906,-10.758335,32.436146,High,136,98.41846298031865
C2.442.88,C2.442,3.5493998527526855,9.523924,7.2807994,10.830199,-0.18880081,21.8492,-10.767041,32.42744,Low,137,98.40674789128397
C2.435.91,C2.435,6.661384105682373,9.51733,4.1237764,10.78516,-0.23383999,21.804161,-10.81208,32.3824,Medium,138,98.39503280224929
C2.381.9,C2.381,7.441067218780518,9.897262,3.341218,10.782286,-0.23671436,21.801285,-10.814955,32.379524,Medium,139,98.38331771321462
C2.400.6,C2.400,5.377401351928711,12.705317,5.3952484,10.77265,-0.24635029,21.791649,-10.824591,32.36989,Medium,140,98.37160262417994
C2.383.30,C2.383,9.405281066894531,8.571456,1.3324199,10.737701,-0.28129864,21.756702,-10.859539,32.33494,Medium,141,98.35988753514526
C2.406.61,C2.406,7.689812660217285,7.3414946,3.034042,10.723854,-0.295146,21.742855,-10.873386,32.321095,High,142,98.3481724461106
C2.375.193,C2.375,8.94507884979248,9.801241,1.7780399,10.723119,-0.29588127,21.742119,-10.874122,32.32036,Medium,143,98.33645735707591
C2.406.65,C2.406,7.689812660217285,7.336954,3.0295014,10.719315,-0.29968548,21.738316,-10.877926,32.316555,High,144,98.32474226804123
C2.400.77,C2.400,5.377401351928711,12.64661,5.336542,10.7139435,-0.30505657,21.732944,-10.883297,32.311184,Medium,145,98.31302717900657
C2.375.89,C2.375,8.94507884979248,9.786417,1.763216,10.708295,-0.31070518,21.727295,-10.888946,32.305534,Medium,146,98.30131208997189
C2.375.34,C2.375,8.94507884979248,9.782162,1.7589607,10.70404,-0.31496048,21.72304,-10.893201,32.30128,Medium,147,98.2895970009372
C2.414.87,C2.414,7.5399041175842285,9.256343,3.1486044,10.688509,-0.33049107,21.707508,-10.908731,32.28575,Medium,148,98.27788191190253
C2.388.52,C2.388,5.4138007164001465,10.630208,5.2744484,10.68825,-0.33075047,21.707249,-10.908991,32.285492,Medium,149,98.26616682286785
C2.375.146,C2.375,8.94507884979248,9.75281,1.7296085,10.674687,-0.34431267,21.693687,-10.922553,32.271927,Medium,150,98.25445173383318
C2.375.155,C2.375,8.94507884979248,9.752416,1.7292147,10.6742935,-0.34470654,21.693295,-10.922947,32.271534,Medium,151,98.2427366447985
C2.381.64,C2.381,7.441067218780518,9.783454,3.2274103,10.668478,-0.35052204,21.687477,-10.928762,32.265717,Medium,152,98.23102155576382
C2.373.26,C2.373,6.425167083740234,11.086629,4.2384877,10.663654,-0.35534573,21.682655,-10.933586,32.260895,High,153,98.21930646672915
C2.373.75,C2.373,6.425167083740234,11.081269,4.233128,10.658295,-0.36070538,21.677296,-10.938946,32.255535,High,154,98.20759137769447
C2.417.191,C2.417,6.738133907318115,12.66098,3.9187107,10.656845,-0.36215496,21.675846,-10.940395,32.254086,High,155,98.19587628865979
C2.383.135,C2.383,9.405281066894531,8.472408,1.2333722,10.638653,-0.38034725,21.657654,-10.958588,32.235893,Medium,156,98.18416119962512
C2.376.74,C2.376,3.5843071937561035,9.8560915,7.0433397,10.627647,-0.39135265,21.646648,-10.969593,32.224888,Low,157,98.17244611059044
C2.375.188,C2.375,8.94507884979248,9.686363,1.6631622,10.608241,-0.41075897,21.627241,-10.988999,32.205482,Medium,158,98.16073102155576
C2.414.31,C2.414,7.5399041175842285,9.170532,3.0627937,10.602697,-0.41630268,21.621696,-10.994543,32.199936,Medium,159,98.1490159325211
C2.375.161,C2.375,8.94507884979248,9.660802,1.6376009,10.58268,-0.4363203,21.60168,-11.014561,32.17992,Medium,160,98.13730084348641
C2.414.38,C2.414,7.5399041175842285,9.148945,3.0412064,10.58111,-0.43789005,21.60011,-11.01613,32.178352,Medium,161,98.12558575445173
C2.375.160,C2.375,8.94507884979248,9.64098,1.6177788,10.562858,-0.45614243,21.581858,-11.034383,32.1601,Medium,162,98.11387066541705
C2.375.25,C2.375,8.94507884979248,9.634554,1.6113529,10.556432,-0.46256828,21.575432,-11.040809,32.15367,Medium,163,98.10215557638237
C2.381.21,C2.381,7.441067218780518,9.669248,3.113204,10.554272,-0.46472836,21.573273,-11.042969,32.151512,Medium,164,98.0904404873477
C2.383.38,C2.383,9.405281066894531,8.386088,1.1470523,10.552334,-0.46666622,21.571335,-11.044907,32.149574,Medium,165,98.07872539831303
C2.406.55,C2.406,7.689812660217285,7.159317,2.8518643,10.541677,-0.47732258,21.560677,-11.055563,32.138916,High,166,98.06701030927834
C2.402.129,C2.402,4.833273887634277,11.181207,5.706152,10.539426,-0.4795742,21.558426,-11.057815,32.136665,Medium,167,98.05529522024368
C2.375.158,C2.375,8.94507884979248,9.609647,1.5864458,10.531525,-0.4874754,21.550526,-11.065716,32.128765,Medium,168,98.043580131209
C2.417.52,C2.417,6.738133907318115,12.529631,3.7873611,10.525496,-0.49350452,21.544495,-11.071745,32.122734,High,169,98.03186504217432
C2.383.53,C2.383,9.405281066894531,8.350721,1.1116853,10.516966,-0.5020342,21.535965,-11.080275,32.114204,Medium,170,98.02014995313965
C2.435.6,C2.435,6.661384105682373,9.247437,3.8538828,10.515266,-0.50373363,21.534267,-11.081974,32.112507,Medium,171,98.00843486410497
C2.383.61,C2.383,9.405281066894531,8.33019,1.0911536,10.496435,-0.5225649,21.515434,-11.100805,32.093674,Medium,172,97.99671977507029
C2.381.13,C2.381,7.441067218780518,9.605049,3.0490055,10.490072,-0.5289278,21.509071,-11.107168,32.08731,Medium,173,97.98500468603561
C2.383.52,C2.383,9.405281066894531,8.315733,1.0766969,10.481977,-0.5370226,21.500977,-11.115263,32.079216,Medium,174,97.97328959700093
C2.383.112,C2.383,9.405281066894531,8.315283,1.0762467,10.481527,-0.5374727,21.500526,-11.115713,32.078766,Medium,175,97.96157450796626
C2.400.52,C2.400,5.377401351928711,12.390286,5.0802183,10.45762,-0.5613804,21.47662,-11.139621,32.05486,Medium,176,97.94985941893158
C2.406.68,C2.406,7.689812660217285,7.071652,2.7641993,10.454012,-0.56498814,21.473011,-11.143229,32.051254,High,177,97.9381443298969
C2.383.39,C2.383,9.405281066894531,8.281514,1.0424781,10.44776,-0.5712404,21.466759,-11.149481,32.045,Medium,178,97.92642924086223
C2.370.22,C2.370,3.0823349952697754,10.316498,7.3653355,10.44767,-0.5713301,21.466671,-11.14957,32.04491,Medium,179,97.91471415182755
C2.435.59,C2.435,6.661384105682373,9.173857,3.780303,10.441687,-0.5773134,21.460686,-11.155554,32.038925,Medium,180,97.90299906279287
C2.411.130,C2.411,7.27031946182251,10.22561,3.1659193,10.436239,-0.5827608,21.455238,-11.161001,32.033478,Medium,181,97.8912839737582
C2.375.1,C2.375,8.94507884979248,9.49415,1.4709492,10.416028,-0.60297203,21.435028,-11.181212,32.013268,Medium,182,97.87956888472353
C2.406.42,C2.406,7.689812660217285,7.029523,2.7220702,10.411882,-0.60711765,21.430882,-11.185358,32.009125,High,183,97.86785379568886
C2.400.99,C2.400,5.377401351928711,12.3406515,5.0305834,10.407985,-0.6110153,21.426985,-11.189256,32.005226,Medium,184,97.85613870665418
C2.383.97,C2.383,9.405281066894531,8.239443,1.0004067,10.405687,-0.6133127,21.424686,-11.191553,32.00293,Medium,185,97.8444236176195
C2.435.32,C2.435,6.661384105682373,9.133626,3.7400723,10.401457,-0.6175432,21.420456,-11.195784,31.998697,Medium,186,97.83270852858482
C2.375.11,C2.375,8.94507884979248,9.471853,1.4486523,10.393731,-0.62526894,21.412731,-11.203509,31.99097,Medium,187,97.82099343955014
C2.400.64,C2.400,5.377401351928711,12.324521,5.014453,10.391854,-0.62714577,21.410854,-11.205386,31.989094,Medium,188,97.80927835051546
C2.375.51,C2.375,8.94507884979248,9.457023,1.4338217,10.378901,-0.6400995,21.3979,-11.21834,31.976141,Medium,189,97.79756326148079
C2.442.22,C2.442,3.5493998527526855,9.067132,6.8240075,10.373407,-0.6455927,21.392406,-11.223833,31.970648,Low,190,97.78584817244611
C2.383.41,C2.383,9.405281066894531,8.206929,0.9678931,10.373175,-0.6458254,21.392174,-11.224066,31.970415,Medium,191,97.77413308341143
